Year,Opening Name,S Fishery,District,Gear Class,Harvest,Opening Date,Closing Date,Chum,Boats,Hours
2016,26B,Anita Bay Term. Seine,107,Seine,Hatchery Terminal Area Fisheries,6/25/2016 12:00,6/26/2016 12:00,0,0,24
2016,26B,Annette Island Seine,101,Seine,Annette Island Reserve Fisheries,6/24/2016 5:00,6/24/2016 20:00,6128,1,15
2016,26B,Deep Inlet Term. Driftnet,113,Drift Gillnet,Hatchery Terminal Area Fisheries,6/21/2016 5:00,6/21/2016 20:00,2483,11,15
2016,26B,Deep Inlet Term. Seine,113,Seine,Hatchery Terminal Area Fisheries,6/23/2016 5:00,6/23/2016 20:00,4000,12,15
2016,26B,Frederick Sound Driftnet,108,Drift Gillnet,Traditional State Managed Fisheries,6/23/2016 18:00,6/25/2016 18:00,170,13,48
2016,26B,Hidden Falls Term. Seine,112,Seine,Hatchery Terminal Area Fisheries,6/23/2016 5:00,6/23/2016 20:00,6085,24,15
2016,26B,Neets Bay Terminal Seine,101,Seine,Hatchery Terminal Area Fisheries,6/25/2016 12:00,6/26/2016 12:00,44975,53,24
2016,26B,Wrangell/Baht/K George DN,108,Drift Gillnet,Traditional State Managed Fisheries,6/23/2016 18:00,6/25/2016 18:00,656,19,48
2016,26C,Deep Inlet Term. Driftnet,113,Drift Gillnet,Hatchery Terminal Area Fisheries,6/22/2016 5:00,6/22/2016 20:00,1212,10,15
2016,26C,Deep Inlet Term. Seine,113,Seine,Hatchery Terminal Area Fisheries,6/24/2016 5:00,6/24/2016 20:00,0,0,15
2016,27,101 Troll,101,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,225,3,47.98333333
2016,27,102 Seine,102,Seine,Traditional State Managed Fisheries,6/26/2016 5:00,6/29/2016 20:00,144045,106,87
2016,27,102 Troll,102,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,103 Troll,103,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,14,40,47.98333333
2016,27,104 Troll,104,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,2,11,47.98333333
2016,27,105 Troll,105,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,4,47.98333333
2016,27,106 Troll,106,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,107 Troll,107,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,108 Troll,108,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 18:00,0,2,42
2016,27,109 Troll,109,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,2,13,47.98333333
2016,27,110 Troll,110,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,1,47.98333333
2016,27,111 Troll,111,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,112 Troll,112,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,113 Troll,113,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,383,143,47.98333333
2016,27,114 Troll,114,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,21,4,47.98333333
2016,27,115 Troll,115,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,116 Troll,116,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,2,47.98333333
2016,27,150 Troll,150,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,152 Troll,152,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,154 Troll,154,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,12,3,47.98333333
2016,27,156 Troll,156,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,1,47.98333333
2016,27,157 Troll,157,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,4,12,47.98333333
2016,27,181 Troll,181,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,183 Troll,183,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,5,47.98333333
2016,27,186 Troll,186,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,189 Troll,189,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,191 Troll,191,Troll,Traditional State Managed Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,Akwe River Setnet,182,Set Gillnet,Traditional State Managed Fisheries,6/26/2016 6:00,6/27/2016 18:00,0,0,36
2016,27,Alsek River Setnet,182,Set Gillnet,Traditional State Managed Fisheries,6/26/2016 12:01,6/27/2016 12:00,0,12,23.98333333
2016,27,Amalga Harbor Cost Rec.,111,Seine,Private Hatchery Fishery,6/26/2016 0:00,7/2/2016 23:59,100370,1,167.9833333
2016,27,Anita Bay Term. DN,107,Drift Gillnet,Hatchery Terminal Area Fisheries,6/27/2016 12:00,6/28/2016 12:00,301,3,24
2016,27,Anita Bay Term. Seine,107,Seine,Hatchery Terminal Area Fisheries,6/29/2016 12:00,6/30/2016 12:00,1233,5,24
2016,27,Anita Bay Term. Troll,107,Troll,Hatchery Terminal Area Fisheries,6/26/2016 0:00,7/2/2016 23:59,0,0,167.9833333
2016,27,Annette Island Driftnet,101,Drift Gillnet,Annette Island Reserve Fisheries,6/26/2016 12:00,6/30/2016 12:00,24668,1,96
2016,27,Annette Island Seine,101,Seine,Annette Island Reserve Fisheries,6/27/2016 5:00,6/27/2016 20:00,4161,1,15
2016,27,Annette Island Troll,101,Troll,Annette Island Reserve Fisheries,6/26/2016 0:00,7/2/2016 23:59,0,0,167.9833333
2016,27,Big River,191,Set Gillnet,Traditional State Managed Fisheries,6/26/2016 6:00,6/28/2016 18:00,0,0,60
2016,27,Biorka Island Ex. Troll,113,Troll,Spring Troll Fishery,6/27/2016 0:00,6/27/2016 23:59,19,49,23.98333333
2016,27,Boat Harbor Term Driftnet,115,Drift Gillnet,Hatchery Terminal Area Fisheries,6/26/2016 0:01,7/3/2016 0:00,11488,10,167.9833333
2016,27,Chatham Strait Ex. Troll,112,Troll,Spring Troll Fishery,6/26/2016 0:00,6/30/2016 23:59,2,6,119.9833333
2016,27,Chichagof Pass Exp. Troll,108,Troll,Spring Troll Fishery,6/27/2016 0:00,6/30/2016 23:59,0,3,95.98333333
2016,27,Craig Point Ex. Troll,108,Troll,Spring Troll Fishery,6/27/2016 0:00,6/30/2016 23:59,0,2,95.98333333
2016,27,Cross Sound Ex. Troll,114,Troll,Spring Troll Fishery,6/26/2016 0:00,6/30/2016 23:59,61,4,119.9833333
2016,27,Dangerous River Setnet,182,Set Gillnet,Traditional State Managed Fisheries,6/26/2016 6:00,6/28/2016 18:00,0,0,60
2016,27,Deep Inlet Cost Recovery,113,Seine,Private Hatchery Fishery,6/26/2016 0:00,7/2/2016 23:59,0,0,167.9833333
2016,27,Deep Inlet Term. Driftnet,113,Drift Gillnet,Hatchery Terminal Area Fisheries,6/27/2016 5:00,6/27/2016 20:00,9428,23,15
2016,27,Deep Inlet Term. Seine,113,Seine,Hatchery Terminal Area Fisheries,6/26/2016 5:00,6/26/2016 20:00,8276,12,15
2016,27,Deep Inlet Term. Troll,113,Troll,Hatchery Terminal Area Fisheries,7/2/2016 0:00,7/2/2016 23:59,0,2,23.98333333
2016,27,East River Setnet,182,Set Gillnet,Traditional State Managed Fisheries,6/29/2016 12:01,6/30/2016 12:00,0,8,23.98333333
2016,27,Ernest Sound Exp. Troll,107,Troll,Spring Troll Fishery,6/26/2016 0:00,6/30/2016 23:59,0,1,119.9833333
2016,27,Esker Stream Setnet,183,Set Gillnet,Traditional State Managed Fisheries,6/26/2016 6:00,6/28/2016 18:00,0,0,60
2016,27,Frederick Sound Driftnet,108,Drift Gillnet,Traditional State Managed Fisheries,6/26/2016 12:01,6/29/2016 12:00,401,18,71.98333333
2016,27,Frederick Sound Ex. Troll,110,Troll,Spring Troll Fishery,6/26/2016 0:00,6/30/2016 23:59,5,5,119.9833333
2016,27,Gastineau Channel Cost Rec.,111,Seine,Private Hatchery Fishery,6/26/2016 0:00,7/2/2016 23:59,0,0,167.9833333
2016,27,Goddard Spring Troll,113,Troll,Spring Troll Fishery,6/26/2016 0:00,6/27/2016 23:59,4,23,47.98333333
2016,27,Gravina Is. Ex. Troll,101,Troll,Spring Troll Fishery,6/25/2016 0:00,6/27/2016 23:59,15,13,71.98333333
2016,27,Hawk Inlet Spring Troll,112,Troll,Spring Troll Fishery,6/26/2016 0:00,6/30/2016 23:59,0,0,119.9833333
2016,27,Hawk Inlet Test Seine,112,Seine,Test Fisheries for Run Strength Assessment,7/1/2016 8:00,7/1/2016 18:00,3101,1,10
2016,27,Herring Bay Cost Recovery,101,Seine,Private Hatchery Fishery,6/26/2016 0:00,7/2/2016 23:59,0,1,167.9833333
2016,27,Herring Cove Terminal Troll,101,Troll,Hatchery Terminal Area Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,Hidden Falls Cost Rec.,112,Seine,Private Hatchery Fishery,6/26/2016 0:00,7/2/2016 23:59,0,0,167.9833333
2016,27,Hidden Falls Term. Seine,112,Seine,Hatchery Terminal Area Fisheries,6/26/2016 5:00,6/26/2016 20:00,3581,10,15
2016,27,Hidden Falls Term. Troll,112,Troll,Hatchery Terminal Area Fisheries,6/26/2016 0:00,7/2/2016 23:59,0,0,167.9833333
2016,27,Homeshore Exp. Troll,114,Troll,Spring Troll Fishery,6/26/2016 0:00,6/30/2016 23:59,1630,7,119.9833333
2016,27,Jetty Creek,186,Set Gillnet,Traditional State Managed Fisheries,6/26/2016 6:00,6/28/2016 18:00,0,0,60
2016,27,Keku Is. Cost Recovery,109,Seine,Private Hatchery Fishery,7/1/2016 5:00,8/31/2016 20:00,221111,1,1479
2016,27,Kendrick Bay Term. Seine,102,Seine,Hatchery Terminal Area Fisheries,6/26/2016 0:00,7/2/2016 23:59,18807,25,167.9833333
2016,27,Klawock Cost Rec.,103,Seine,Private Hatchery Fishery,7/1/2016 0:01,7/2/2016 23:59,0,0,47.96666667
2016,27,Lisianski Inlet Exp Troll,113,Troll,Spring Troll Fishery,6/25/2016 0:00,6/30/2016 23:59,17,7,143.9833333
2016,27,Little Port Walter Ex. T.,109,Troll,Spring Troll Fishery,6/26/2016 0:00,6/30/2016 23:59,17,16,119.9833333
2016,27,Lower Lynn Canal Driftnet,115,Drift Gillnet,Traditional State Managed Fisheries,6/26/2016 12:01,6/29/2016 12:00,63396,113,71.98333333
2016,27,Manby Shore-Outside Waters Set,183,Set Gillnet,Traditional State Managed Fisheries,6/26/2016 6:00,6/28/2016 18:00,0,3,60
2016,27,Manby Stream Setnet,183,Set Gillnet,Traditional State Managed Fisheries,6/26/2016 6:00,6/28/2016 18:00,0,0,60
2016,27,Mist Cove Term. Troll,109,Troll,Hatchery Terminal Area Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,Mountain Point Ex. Troll,101,Troll,Spring Troll Fishery,6/26/2016 0:00,6/30/2016 23:59,10,14,119.9833333
2016,27,N. Sumner St. Exp. Troll,106,Troll,Spring Troll Fishery,6/26/2016 0:00,6/30/2016 23:59,1,3,119.9833333
2016,27,Nakat Inlet Term. DN,101,Drift Gillnet,Hatchery Terminal Area Fisheries,6/26/2016 0:00,7/2/2016 23:59,22564,32,167.9833333
2016,27,Nakat Inlet Term. Troll,101,Troll,Hatchery Terminal Area Fisheries,6/26/2016 0:00,7/2/2016 23:59,0,0,167.9833333
2016,27,Neets Bay Cost Recovery,101,Seine,Private Hatchery Fishery,6/26/2016 0:00,7/2/2016 23:59,0,0,167.9833333
2016,27,Neets Bay Term. Driftnet,101,Drift Gillnet,Hatchery Terminal Area Fisheries,6/27/2016 12:00,6/28/2016 12:00,1266,8,24
2016,27,Neets Bay Terminal Seine,101,Seine,Hatchery Terminal Area Fisheries,6/29/2016 12:00,6/30/2016 12:00,61211,70,24
2016,27,Neets Bay Terminal Troll,101,Troll,Hatchery Terminal Area Fisheries,6/26/2016 0:00,7/2/2016 23:59,7595,16,167.9833333
2016,27,Northern Chatham Spring Troll,112,Troll,Spring Troll Fishery,6/27/2016 0:00,6/30/2016 23:59,0,0,95.98333333
2016,27,Point Augusta Seine,112,Seine,Traditional State Managed Fisheries,6/26/2016 5:00,6/26/2016 20:00,1071,5,15
2016,27,Port Althorp Ex. Troll,114,Troll,Spring Troll Fishery,6/25/2016 0:00,6/30/2016 23:59,2,5,143.9833333
2016,27,Port Armstrong Cost Recovery,109,Seine,Private Hatchery Fishery,6/26/2016 0:00,7/2/2016 23:59,2,1,167.9833333
2016,27,Port Armstrong Term. Trol,109,Troll,Hatchery Terminal Area Fisheries,6/26/2016 0:00,7/2/2016 23:59,0,1,167.9833333
2016,27,Port St Nicholas Cost Recovery,103,Seine,Private Hatchery Fishery,6/26/2016 0:00,7/2/2016 23:59,0,1,167.9833333
2016,27,Portland Canal Driftnet,101,Drift Gillnet,Traditional State Managed Fisheries,6/26/2016 12:01,6/30/2016 12:00,26722,45,95.98333333
2016,27,Pt. Couverden Spring Troll,114,Troll,Spring Troll Fishery,6/27/2016 0:00,6/30/2016 23:59,0,0,95.98333333
2016,27,Pt. Gardner Test Seine,109,Seine,Test Fisheries for Run Strength Assessment,6/27/2016 5:00,6/27/2016 20:00,171,1,15
2016,27,Pt. Sophia Exp. Troll,114,Troll,Spring Troll Fishery,6/26/2016 0:00,6/30/2016 23:59,6,4,119.9833333
2016,27,Salisbury Sound Ex. Troll,113,Troll,Spring Troll Fishery,6/26/2016 0:00,6/27/2016 23:59,3,13,47.98333333
2016,27,Silver Bay Cost Rec.,113,Seine,Private Hatchery Fishery,6/26/2016 0:00,7/2/2016 23:59,0,0,167.9833333
2016,27,Silver Bay SHA Troll,113,Troll,Hatchery Terminal Area Fisheries,7/1/2016 0:00,7/2/2016 23:59,0,0,47.98333333
2016,27,Situk/Ahrnklon Setnet,182,Set Gillnet,Traditional State Managed Fisheries,6/26/2016 6:00,6/28/2016 18:00,0,41,60
2016,27,Snow Passage Exp. Troll,106,Troll,Spring Troll Fishery,6/26/2016 0:00,6/30/2016 23:59,0,1,119.9833333
2016,27,South Passage Exp. Troll,114,Troll,Spring Troll Fishery,6/26/2016 0:00,6/30/2016 23:59,0,0,119.9833333
2016,27,Spoon River Setnet,183,Set Gillnet,Traditional State Managed Fisheries,6/26/2016 6:00,6/28/2016 18:00,0,0,60
2016,27,Stag Bay Ex. Troll,113,Troll,Spring Troll Fishery,6/26/2016 0:00,6/30/2016 23:59,6,1,119.9833333
2016,27,Steamer Point Ex. Troll,106,Troll,Spring Troll Fishery,6/24/2016 0:00,6/30/2016 23:59,0,7,167.9833333
2016,27,Sudden Stream Setnet,183,Set Gillnet,Traditional State Managed Fisheries,6/26/2016 6:00,6/28/2016 18:00,0,0,60
2016,27,Sumner St. Exp. Troll,105,Troll,Spring Troll Fishery,6/26/2016 0:00,6/26/2016 23:59,0,8,23.98333333
2016,27,Sumner Strait Driftnet,106,Drift Gillnet,Traditional State Managed Fisheries,6/26/2016 12:01,6/29/2016 12:00,4711,36,71.98333333
2016,27,Taku/Snettisham Driftnet,111,Drift Gillnet,Traditional State Managed Fisheries,6/26/2016 12:01,6/29/2016 12:00,30075,47,71.98333333
2016,27,Upper Clarence Strait DN,106,Drift Gillnet,Traditional State Managed Fisheries,6/26/2016 12:01,6/29/2016 12:00,1790,23,71.98333333
2016,27,Upper Lynn Canal Driftnet,115,Drift Gillnet,Traditional State Managed Fisheries,6/26/2016 12:01,6/28/2016 12:00,462,8,47.98333333
2016,27,West Rock Exp Troll,101,Troll,Spring Troll Fishery,6/27/2016 0:00,6/27/2016 23:59,2,4,23.98333333
2016,27,Western Clarence St Ex. Troll,102,Troll,Spring Troll Fishery,6/26/2016 0:00,6/29/2016 23:59,28,3,95.98333333
2016,27,Wrangell/Baht/K George DN,108,Drift Gillnet,Traditional State Managed Fisheries,6/26/2016 12:01,6/29/2016 12:00,2763,51,71.98333333
2016,27,Yahtse Setnet,185,Set Gillnet,Traditional State Managed Fisheries,6/26/2016 6:00,6/28/2016 18:00,0,0,60
2016,27,Yakutat Bay Setnet,183,Set Gillnet,Traditional State Managed Fisheries,6/26/2016 6:00,6/28/2016 18:00,6,27,60
2016,27,Yakutat Bay Spring Troll,183,Troll,Spring Troll Fishery,6/29/2016 0:00,6/29/2016 23:59,0,4,23.98333333
2016,27,Yana River Setnet,185,Set Gillnet,Traditional State Managed Fisheries,6/26/2016 6:00,6/28/2016 18:00,0,0,60
2016,27B,Anita Bay Term. DN,107,Drift Gillnet,Hatchery Terminal Area Fisheries,7/1/2016 12:00,7/2/2016 12:00,322,4,24
2016,27B,Annette Island Seine,101,Seine,Annette Island Reserve Fisheries,6/30/2016 4:00,6/30/2016 10:00,6145,1,6
2016,27B,Deep Inlet Term. Driftnet,113,Drift Gillnet,Hatchery Terminal Area Fisheries,6/28/2016 5:00,6/28/2016 20:00,6563,23,15
2016,27B,Deep Inlet Term. Seine,113,Seine,Hatchery Terminal Area Fisheries,6/30/2016 5:00,6/30/2016 20:00,19671,20,15
2016,27B,Frederick Sound Driftnet,108,Drift Gillnet,Traditional State Managed Fisheries,6/30/2016 6:00,7/2/2016 18:00,278,22,60
2016,27B,Neets Bay Term. Driftnet,101,Drift Gillnet,Hatchery Terminal Area Fisheries,7/1/2016 12:00,7/2/2016 12:00,170,6,24
2016,27B,Wrangell/Baht/K George DN,108,Drift Gillnet,Traditional State Managed Fisheries,6/30/2016 6:00,7/2/2016 18:00,2460,34,60
2016,27C,Deep Inlet Term. Driftnet,113,Drift Gillnet,Hatchery Terminal Area Fisheries,6/29/2016 5:00,6/29/2016 20:00,4743,22,15
2016,27C,Deep Inlet Term. Seine,113,Seine,Hatchery Terminal Area Fisheries,7/1/2016 5:00,7/1/2016 20:00,147,1,15
2016,28,101 Seine,101,Seine,Traditional State Managed Fisheries,7/3/2016 5:00,7/3/2016 20:00,28162,36,15
2016,28,101 Troll,101,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,967,28,167.9833333
2016,28,102 Seine,102,Seine,Traditional State Managed Fisheries,7/3/2016 5:00,7/3/2016 20:00,79660,68,15
2016,28,102 Troll,102,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,54,21,167.9833333
2016,28,103 Troll,103,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,104,93,167.9833333
2016,28,104 Seine,104,Seine,Traditional State Managed Fisheries,7/3/2016 5:00,7/3/2016 20:00,45480,14,15
2016,28,104 Troll,104,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,129,65,167.9833333
2016,28,105 Troll,105,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,9,27,167.9833333
2016,28,106 Troll,106,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,1,2,167.9833333
2016,28,107 Troll,107,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,108 Troll,108,Troll,Traditional State Managed Fisheries,7/3/2016 12:01,7/6/2016 12:00,0,1,71.98333333
2016,28,109 Troll,109,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,58,48,167.9833333
2016,28,110 Troll,110,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,1,4,167.9833333
2016,28,111 Troll,111,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,112 Troll,112,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,113 Troll,113,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,4105,421,167.9833333
2016,28,114 Troll,114,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,474,14,167.9833333
2016,28,115 Troll,115,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,116 Troll,116,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,22,6,167.9833333
2016,28,150 Troll,150,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,152 Troll,152,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,28,14,167.9833333
2016,28,154 Troll,154,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,158,23,167.9833333
2016,28,156 Troll,156,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,10,6,167.9833333
2016,28,157 Troll,157,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,112,31,167.9833333
2016,28,181 Troll,181,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,20,5,167.9833333
2016,28,183 Troll,183,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,5,167.9833333
2016,28,186 Troll,186,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,189 Troll,189,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,191 Troll,191,Troll,Traditional State Managed Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,Akwe River Setnet,182,Set Gillnet,Traditional State Managed Fisheries,7/3/2016 6:00,7/4/2016 18:00,1,3,36
2016,28,Alsek River Setnet,182,Set Gillnet,Traditional State Managed Fisheries,7/3/2016 12:01,7/4/2016 12:00,0,12,23.98333333
2016,28,Amalga Harbor Cost Rec.,111,Seine,Private Hatchery Fishery,7/3/2016 0:00,7/9/2016 23:59,198152,1,167.9833333
2016,28,Anita Bay Term. DN,107,Drift Gillnet,Hatchery Terminal Area Fisheries,7/5/2016 12:00,7/6/2016 12:00,3084,8,24
2016,28,Anita Bay Term. Seine,107,Seine,Hatchery Terminal Area Fisheries,7/3/2016 12:00,7/4/2016 12:00,1185,9,24
2016,28,Anita Bay Term. Troll,107,Troll,Hatchery Terminal Area Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,Annette Island Driftnet,101,Drift Gillnet,Annette Island Reserve Fisheries,7/3/2016 12:00,7/7/2016 12:00,38468,1,96
2016,28,Annette Island Seine,101,Seine,Annette Island Reserve Fisheries,7/3/2016 5:00,7/3/2016 20:00,9922,1,15
2016,28,Annette Island Troll,101,Troll,Annette Island Reserve Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,Big River,191,Set Gillnet,Traditional State Managed Fisheries,7/3/2016 6:00,7/5/2016 18:00,0,0,60
2016,28,Boat Harbor Term Driftnet,115,Drift Gillnet,Hatchery Terminal Area Fisheries,7/3/2016 0:01,7/10/2016 0:00,52742,56,167.9833333
2016,28,Dangerous River Setnet,182,Set Gillnet,Traditional State Managed Fisheries,7/3/2016 6:00,7/5/2016 18:00,0,0,60
2016,28,Deep Inlet Cost Recovery,113,Seine,Private Hatchery Fishery,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,Deep Inlet Term. Driftnet,113,Drift Gillnet,Hatchery Terminal Area Fisheries,7/4/2016 5:00,7/4/2016 20:00,11595,22,15
2016,28,Deep Inlet Term. Seine,113,Seine,Hatchery Terminal Area Fisheries,7/3/2016 5:00,7/3/2016 20:00,44518,20,15
2016,28,Deep Inlet Term. Troll,113,Troll,Hatchery Terminal Area Fisheries,7/9/2016 0:00,7/9/2016 23:59,0,0,23.98333333
2016,28,District 102 Test Seine,102,Seine,Test Fisheries for Run Strength Assessment,7/4/2016 5:00,7/9/2016 23:59,13713,1,138.9833333
2016,28,East River Setnet,182,Set Gillnet,Traditional State Managed Fisheries,7/5/2016 12:01,7/7/2016 12:00,1,5,47.98333333
2016,28,Esker Stream Setnet,183,Set Gillnet,Traditional State Managed Fisheries,7/3/2016 6:00,7/5/2016 18:00,0,0,60
2016,28,Frederick Sound Driftnet,108,Drift Gillnet,Traditional State Managed Fisheries,7/3/2016 12:01,7/6/2016 12:00,492,18,71.98333333
2016,28,Gastineau Channel Cost Rec.,111,Seine,Private Hatchery Fishery,7/3/2016 0:00,7/9/2016 23:59,36320,1,167.9833333
2016,28,Hawk Inlet Test Seine,112,Seine,Test Fisheries for Run Strength Assessment,7/8/2016 8:00,7/8/2016 18:00,1533,1,10
2016,28,Herring Bay Cost Recovery,101,Seine,Private Hatchery Fishery,7/3/2016 0:00,7/9/2016 23:59,0,1,167.9833333
2016,28,Herring Cove Terminal Troll,101,Troll,Hatchery Terminal Area Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,Hidden Falls Cost Rec.,112,Seine,Private Hatchery Fishery,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,Hidden Falls Term. Troll,112,Troll,Hatchery Terminal Area Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,Jetty Creek,186,Set Gillnet,Traditional State Managed Fisheries,7/3/2016 6:00,7/5/2016 18:00,0,0,60
2016,28,Kendrick Bay Term. Seine,102,Seine,Hatchery Terminal Area Fisheries,7/3/2016 0:00,7/9/2016 23:59,28066,29,167.9833333
2016,28,Kingsmill Test Seine,109,Seine,Test Fisheries for Run Strength Assessment,7/4/2016 5:00,7/4/2016 20:00,2025,1,15
2016,28,Klawock Cost Rec.,103,Seine,Private Hatchery Fishery,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,Lower Lynn Canal Driftnet,115,Drift Gillnet,Traditional State Managed Fisheries,7/3/2016 12:01,7/7/2016 12:00,236770,136,95.98333333
2016,28,Manby Shore-Outside Waters Set,183,Set Gillnet,Traditional State Managed Fisheries,7/3/2016 6:00,7/5/2016 18:00,0,6,60
2016,28,Manby Stream Setnet,183,Set Gillnet,Traditional State Managed Fisheries,7/3/2016 6:00,7/5/2016 18:00,0,0,60
2016,28,Mist Cove Term. Troll,109,Troll,Hatchery Terminal Area Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,Nakat Inlet Term. DN,101,Drift Gillnet,Hatchery Terminal Area Fisheries,7/3/2016 0:00,7/9/2016 23:59,28075,45,167.9833333
2016,28,Nakat Inlet Term. Troll,101,Troll,Hatchery Terminal Area Fisheries,7/3/2016 0:00,7/9/2016 23:59,0,0,167.9833333
2016,28,Neets Bay Cost Recovery,101,Seine,Private Hatchery Fishery,7/3/2016 0:00,7/9/2016 23:59,24470,1,167.9833333
2016,28,Neets Bay Terminal Seine,101,Seine,Hatchery Terminal Area Fisheries,7/3/2016 12:00,7/4/2016 12:00,53084,40,24
2016,28,Neets Bay Terminal Troll,101,Troll,Hatchery Terminal Area Fisheries,7/3/2016 0:00,7/9/2016 23:59,21452,39,167.9833333
2016,28,Point Augusta Seine,112,Seine,Traditional State Managed Fisheries,7/3/2016 5:00,7/3/2016 20:00,3917,8,15
